r_bin_km,-16.0,-8.0,0.0,8.0,16.0,24.0,32.0,40.0,48.0,56.0,64.0,72.0
0.0,1.0517494669106824,1.0831134643872855,0.9835555442440611,1.058095498239716,1.0876318010504868,0.9813108479078161,,,,,,
10.0,1.0538101352245446,1.066443274438475,0.982311710741202,1.0575764115690482,1.0698165170694496,0.9767295253228107,,,,,,
20.0,1.0123665141746006,1.027376386165357,0.9461164802225174,1.0190331431243653,1.0292621632329102,0.9377954434434067,,,,,,
30.0,0.9836733932001529,1.0024870848279959,0.9239628904154902,0.991319405555098,1.0023596193765538,0.9209484554721816,,,,,,
40.0,0.9506074522442292,0.9952501918339226,0.9072974535832051,0.9579448089294229,0.9972587817899367,0.8994631670295451,,,,,,
50.0,0.9700237500399712,0.9766569478866587,0.8929433096668211,0.9792706252066496,0.9764188675196311,0.8946767828064601,,,,,,
60.0,1.0341467220052374,1.0495824835149028,0.9164056685124583,1.0196640044255085,1.05763928406309,0.9181449782455168,,,,,,
70.0,1.0489656902825337,1.037214700435562,0.972669544394227,0.9613650347234892,1.0389917271498628,1.0740923078904687,,,,,,
80.0,,,,,,,,,,,,
90.0,,,,,,,,,,,,
100.0,,,,,,,,,,,,
110.0,,,,,,,,,,,,
120.0,,,,,,,,,,,,
130.0,,,,,,,,,,,,
140.0,,,,,,,,,,,,
150.0,,,,,,,,,,,,
160.0,,,,,,,,,,,,
170.0,,,,,,,,,,,,
180.0,,,,,,,,,,,,
190.0,,,,,,,,,,,,
200.0,,,,,,,,,,,,
210.0,,,,,,,,,,,,
220.0,,,,,,,,,,,,
230.0,,,,,,,,,,,,
240.0,,,,,,,,,,,,
250.0,,,,,,,,,,,,
260.0,,,,,,,,,,,,
270.0,,,,,,,,,,,,
280.0,,,,,,,,,,,,
290.0,,,,,,,,,,,,
300.0,,,,,,,,,,,,
310.0,,,,,,,,,,,,
320.0,,,,,,,,,,,,
330.0,,,,,,,,,,,,
340.0,,,,,,,,,,,,
350.0,,,,,,,,,,,,
360.0,,,,,,,,,,,,
370.0,,,,,,,,,,,,
380.0,,,,,,,,,,,,
390.0,,,,,,,,,,,,
400.0,,,,,,,,,,,,
410.0,,,,,,,,,,,,
420.0,,,,,,,,,,,,
430.0,,,,,,,,,,,,
440.0,,,,,,,,,,,,
450.0,,,,,,,,,,,,
460.0,,,,,,,,,,,,
470.0,,,,,,,,,,,,
480.0,,,,,,,,,,,,
490.0,,,,,,,,,,,,
